/D (x=0.8) X,/D (x=0.8) Y,/CK (x=0.8) X,/CK (x=0.8) Y,/QD (x=0.8) X,/QD (x=0.8) Y
1.88594940017825e-07,0,1.88594940017825e-07,0,1.88594940017825e-07,0.0002654121452104333
1.886039095394934e-07,0,1.886039095394934e-07,0,1.886039095394934e-07,9.280057062479342e-05
1.886134780035807e-07,0,1.886134780035807e-07,0,1.886134780035807e-07,2.453164481541259e-05
1.886247962854109e-07,0,1.886247962854109e-07,0,1.886247962854109e-07,1.096373314912421e-05
1.886405578379627e-07,0,1.886405578379627e-07,0,1.886405578379627e-07,1.080490625655835e-07
1.886635767360194e-07,0,1.886635767360194e-07,0,1.886635767360194e-07,1.375258837414104e-06
1.887005826821782e-07,0,1.887005826821782e-07,0,1.887005826821782e-07,-7.366894792553346e-07
1.887538053455671e-07,0,1.887538053455671e-07,0,1.887538053455671e-07,8.04430170709298e-07
1.888235824574851e-07,0,1.888235824574851e-07,0,1.888235824574851e-07,-7.359342574366378e-07
1.889149207303764e-07,0,1.889149207303764e-07,0,1.889149207303764e-07,6.831185888250198e-07
1.89e-07,0,1.89e-07,0,1.89e-07,-6.84825926159449e-07
1.890000390625e-07,0,1.890000390625e-07,0.00312499999915982,1.890000390625e-07,1.711553354263605e-05
1.890001171875e-07,0,1.890001171875e-07,0.009374999999597041,1.890001171875e-07,6.11796682402404e-05
1.890002734375e-07,0,1.890002734375e-07,0.02187500000047149,1.890002734375e-07,0.0001739324130917418
1.890004532190641e-07,0,1.890004532190641e-07,0.03625752513196599,1.890004532190641e-07,0.000273208665955541
1.890007152879338e-07,0,1.890007152879338e-07,0.05722303470415753,1.890007152879338e-07,0.0003955287382898901
1.89001219643853e-07,0,1.89001219643853e-07,0.09757150823986968,1.89001219643853e-07,0.0005587470272283042
1.890020559580865e-07,0,1.890020559580865e-07,0.1644766469189851,1.890020559580865e-07,0.0006800618302882601
1.890035771689886e-07,0,1.890035771689886e-07,0.2861735190856648,1.890035771689886e-07,0.0006239197386685732
1.89005871081933e-07,0,1.89005871081933e-07,0.4696865546418088,1.89005871081933e-07,0.0002990011619392311
1.890079355409665e-07,0,1.890079355409665e-07,0.6348432773208286,1.890079355409665e-07,1.647193361768405e-05
1.890089677704833e-07,0,1.890089677704833e-07,0.7174216386603385,1.890089677704833e-07,-6.950692944218502e-05
1.8901e-07,0,1.8901e-07,0.7999999999998485,1.8901e-07,-0.0001365464346998547
1.890101043758707e-07,0,1.890101043758707e-07,0.8,1.890101043758707e-07,-0.0002559474326368115
1.890101565638061e-07,0,1.890101565638061e-07,0.8,1.890101565638061e-07,-0.000307589135017556
1.890102609396768e-07,0,1.890102609396768e-07,0.8,1.890102609396768e-07,-0.0004084652880704578
1.890104696914183e-07,0,1.890104696914183e-07,0.8,1.890104696914183e-07,-0.0005812398369932506
1.890107957493988e-07,0,1.890107957493988e-07,0.8,1.890107957493988e-07,-0.0007910837497102645
1.8901144786536e-07,0,1.8901144786536e-07,0.8,1.8901144786536e-07,-0.001012147814631736
1.890127520972824e-07,0,1.890127520972824e-07,0.8,1.890127520972824e-07,-0.001022101061808272
1.890149150740125e-07,0,1.890149150740125e-07,0.8,1.890149150740125e-07,-0.0006377061101664966
1.890176884028918e-07,0,1.890176884028918e-07,0.8,1.890176884028918e-07,-0.0001508222792858881
1.890211486252442e-07,0,1.890211486252442e-07,0.8,1.890211486252442e-07,0.0001177673768169345
1.890254529924042e-07,0,1.890254529924042e-07,0.8,1.890254529924042e-07,0.0001589619507303135
1.890310142267075e-07,0,1.890310142267075e-07,0.8,1.890310142267075e-07,0.0001035275242959423
1.890378584216726e-07,0,1.890378584216726e-07,0.8,1.890378584216726e-07,4.77572607145154e-05
1.890428940973794e-07,0,1.890428940973794e-07,0.8,1.890428940973794e-07,2.310493524085885e-05
1.890483052451089e-07,0,1.890483052451089e-07,0.8,1.890483052451089e-07,8.024366481600788e-06
1.89052759651611e-07,0,1.89052759651611e-07,0.8,1.89052759651611e-07,3.739130800686749e-06
1.890555784446163e-07,0,1.890555784446163e-07,0.8,1.890555784446163e-07,3.148779787798214e-06
1.890596639890805e-07,0,1.890596639890805e-07,0.8,1.890596639890805e-07,-1.435113957787753e-06
1.890625253416589e-07,0,1.890625253416589e-07,0.8,1.890625253416589e-07,-2.605727872080001e-06
1.890661564739845e-07,0,1.890661564739845e-07,0.8,1.890661564739845e-07,-2.129314567592473e-06
1.89069973861954e-07,0,1.89069973861954e-07,0.8,1.89069973861954e-07,-2.221542140710948e-06
1.89073896346272e-07,0,1.89073896346272e-07,0.8,1.89073896346272e-07,-1.316379045554741e-06
1.890791396851951e-07,0,1.890791396851951e-07,0.8,1.890791396851951e-07,-1.566453046641412e-06
1.890863591805794e-07,0,1.890863591805794e-07,0.8,1.890863591805794e-07,-9.303925174547993e-07
1.890966467528838e-07,0,1.890966467528838e-07,0.8,1.890966467528838e-07,-1.026342278289443e-06
1.891090974635449e-07,0,1.891090974635449e-07,0.8,1.891090974635449e-07,-2.856383616122243e-07
1.89124864812414e-07,0,1.89124864812414e-07,0.8,1.89124864812414e-07,-1.746058046637387e-07
1.891464645502187e-07,0,1.891464645502187e-07,0.8,1.891464645502187e-07,1.953135136325967e-07
1.891818386078169e-07,0,1.891818386078169e-07,0.8,1.891818386078169e-07,-1.317986669891957e-07
1.892505254631622e-07,0,1.892505254631622e-07,0.8,1.892505254631622e-07,2.271304102921865e-07
1.893878991738529e-07,0,1.893878991738529e-07,0.8,1.893878991738529e-07,-1.452506822194205e-07
1.8951e-07,0,1.8951e-07,0.8,1.8951e-07,2.356613357348029e-07
1.895100390625e-07,0,1.895100390625e-07,0.7968749999969277,1.895100390625e-07,-2.927752527960365e-05
1.895101171875e-07,0,1.895101171875e-07,0.7906249999964904,1.895101171875e-07,-8.768334746348154e-05
1.8951015625e-07,0,1.8951015625e-07,0.7874999999962718,1.8951015625e-07,-0.0001208138874461699
1.895102343750001e-07,0,1.895102343750001e-07,0.7812499999958346,1.895102343750001e-07,-0.0001817613879067344
1.895103906250001e-07,0,1.895103906250001e-07,0.7687499999949602,1.895103906250001e-07,-0.0003415308765917949
1.895106390988145e-07,0,1.895106390988145e-07,0.7488720948407297,1.895106390988145e-07,-0.0005171314324147572
1.895111360464433e-07,0,1.895111360464433e-07,0.7091162845322686,1.895111360464433e-07,-0.0007759612916079728
1.895121299417011e-07,0,1.895121299417011e-07,0.6296046639153465,1.895121299417011e-07,-0.001019522366884715
1.895141177322165e-07,0,1.895141177322165e-07,0.4705814226815023,1.895141177322165e-07,-0.0009588006001761712
1.895171885728088e-07,0,1.895171885728088e-07,0.2249141752964534,1.895171885728088e-07,-0.0003022337310922931
1.895185942864044e-07,0,1.895185942864044e-07,0.1124570876463462,1.895185942864044e-07,0.0003034242256706067
1.8952e-07,0,1.8952e-07,0,1.8952e-07,0.001190126661062134
1.895200966071215e-07,0,1.895200966071215e-07,0,1.895200966071215e-07,0.001316345731001505
1.895202898213644e-07,0,1.895202898213644e-07,0,1.895202898213644e-07,0.001617320081663468
1.895206762498502e-07,0,1.895206762498502e-07,0,1.895206762498502e-07,0.00210646614056983
1.895207674617046e-07,0,1.895207674617046e-07,0,1.895207674617046e-07,0.002195077008250755
1.895209498854134e-07,0,1.895209498854134e-07,0,1.895209498854134e-07,0.002355313097298453
1.89521314732831e-07,0,1.89521314732831e-07,0,1.89521314732831e-07,0.002591911597215854
1.895218420876954e-07,0,1.895218420876954e-07,0,1.895218420876954e-07,0.002785878172430451
1.895221057651276e-07,0,1.895221057651276e-07,0,1.895221057651276e-07,0.002827298701303476
1.89522633119992e-07,0,1.89522633119992e-07,0,1.89522633119992e-07,0.002839408595399476
1.895236878297208e-07,0,1.895236878297208e-07,0,1.895236878297208e-07,0.002676777941748289
1.895257972491784e-07,0,1.895257972491784e-07,0,1.895257972491784e-07,0.002099948057200355
1.895289660761354e-07,0,1.895289660761354e-07,0,1.895289660761354e-07,0.00128814968308755
1.895327155419081e-07,0,1.895327155419081e-07,0,1.895327155419081e-07,0.0006778740412340872
1.895369254989354e-07,0,1.895369254989354e-07,0,1.895369254989354e-07,0.0003280273392357122
1.895413616245813e-07,0,1.895413616245813e-07,0,1.895413616245813e-07,0.0001366709173336935
1.895461205717882e-07,0,1.895461205717882e-07,0,1.895461205717882e-07,-0.0001790388540797565
1.895512805620568e-07,0,1.895512805620568e-07,0,1.895512805620568e-07,-0.000859474832142757
1.895565445213896e-07,0,1.895565445213896e-07,0,1.895565445213896e-07,-0.001498922313101526
1.895614930162899e-07,0,1.895614930162899e-07,0,1.895614930162899e-07,-0.001720988998999492
1.895664269009556e-07,0,1.895664269009556e-07,0,1.895664269009556e-07,-0.001327262052848989
1.895720640439702e-07,0,1.895720640439702e-07,0,1.895720640439702e-07,-0.0005883573967481962
1.895782725176662e-07,0,1.895782725176662e-07,0,1.895782725176662e-07,0.0001578317726389712
1.895852409038212e-07,0,1.895852409038212e-07,0,1.895852409038212e-07,0.0004237133981009117
1.895949391762024e-07,0,1.895949391762024e-07,0,1.895949391762024e-07,0.0002654295965525152
1.896039087441035e-07,0,1.896039087441035e-07,0,1.896039087441035e-07,9.280571888711045e-05
1.896134771264231e-07,0,1.896134771264231e-07,0,1.896134771264231e-07,2.453294801824719e-05
1.896247952653867e-07,0,1.896247952653867e-07,0,1.896247952653867e-07,1.096450345622437e-05
1.896405565588883e-07,0,1.896405565588883e-07,0,1.896405565588883e-07,1.08150788727853e-07
1.896635750945165e-07,0,1.896635750945165e-07,0,1.896635750945165e-07,1.375244293314156e-06
1.897005802295874e-07,0,1.897005802295874e-07,0,1.897005802295874e-07,-7.366457422362606e-07
1.897538028602512e-07,0,1.897538028602512e-07,0,1.897538028602512e-07,8.043727617289745e-07
1.898235790082058e-07,0,1.898235790082058e-07,0,1.898235790082058e-07,-7.358854404091419e-07
1.899149168269545e-07,0,1.899149168269545e-07,0,1.899149168269545e-07,6.830527158487312e-07
1.9e-07,0,1.9e-07,7.940933880509068e-13,1.9e-07,-6.847744816294298e-07
1.900000390625e-07,0,1.900000390625e-07,0.003125000001012704,1.900000390625e-07,1.711557703365493e-05
1.900001171875e-07,0,1.900001171875e-07,0.009375000001449927,1.900001171875e-07,6.117974153332185e-05
1.900002734375e-07,0,1.900002734375e-07,0.02187500000232437,1.900002734375e-07,0.0001739325106462101
1.900004532358736e-07,0,1.900004532358736e-07,0.03625886988967869,1.900004532358736e-07,0.0002732175111130947
1.900007153105314e-07,0,1.900007153105314e-07,0.05722484251148908,1.900007153105314e-07,0.0003955382386087754
1.90001219689307e-07,0,1.90001219689307e-07,0.0975751445584003,1.90001219689307e-07,0.0005587584592722458
1.900020560436375e-07,0,1.900020560436375e-07,0.1644834909999913,1.900020560436375e-07,0.0006800671069085034
1.900035773064253e-07,0,1.900035773064253e-07,0.2861845140262181,1.900035773064253e-07,0.0006239047724948625
1.900058713310393e-07,0,1.900058713310393e-07,0.4697064831435656,1.900058713310393e-07,0.0002989624573609112
1.900079356655197e-07,0,1.900079356655197e-07,0.6348532415726335,1.900079356655197e-07,1.645914854329462e-05
1.900089678327598e-07,0,1.900089678327598e-07,0.7174266207871675,1.900089678327598e-07,-6.951276065906462e-05
1.9001e-07,0,1.9001e-07,0.8,1.9001e-07,-0.0001365491486770196
1.900101043752196e-07,0,1.900101043752196e-07,0.8,1.900101043752196e-07,-0.0002559500074881655
1.900101565628294e-07,0,1.900101565628294e-07,0.8,1.900101565628294e-07,-0.0003075913918015766
1.900102609380489e-07,0,1.900102609380489e-07,0.8,1.900102609380489e-07,-0.0004084670024919211
1.900104696884881e-07,0,1.900104696884881e-07,0.8,1.900104696884881e-07,-0.0005812407566692999
1.900107957432855e-07,0,1.900107957432855e-07,0.8,1.900107957432855e-07,-0.0007910834315002249
1.900114478528804e-07,0,1.900114478528804e-07,0.8,1.900114478528804e-07,-0.00101214765176188
1.900127520720701e-07,0,1.900127520720701e-07,0.8,1.900127520720701e-07,-0.001022104600176374
1.900149150370484e-07,0,1.900149150370484e-07,0.8,1.900149150370484e-07,-0.0006377122317308021
1.900176883406609e-07,0,1.900176883406609e-07,0.8,1.900176883406609e-07,-0.000150826624420262
1.900211485650072e-07,0,1.900211485650072e-07,0.8,1.900211485650072e-07,0.0001177693171703992
1.900254529146678e-07,0,1.900254529146678e-07,0.8,1.900254529146678e-07,0.000158964475235373
1.900310141079898e-07,0,1.900310141079898e-07,0.8,1.900310141079898e-07,0.0001035271937194906
1.900378452475342e-07,0,1.900378452475342e-07,0.8,1.900378452475342e-07,4.783602387339329e-05
1.900428802291043e-07,0,1.900428802291043e-07,0.8,1.900428802291043e-07,2.316051868385007e-05
1.900482922940371e-07,0,1.900482922940371e-07,0.8,1.900482922940371e-07,8.055698868288066e-06
1.900527462574435e-07,0,1.900527462574435e-07,0.8,1.900527462574435e-07,3.750847444273304e-06
1.900555781123912e-07,0,1.900555781123912e-07,0.8,1.900555781123912e-07,3.144244333571697e-06
1.900596668182016e-07,0,1.900596668182016e-07,0.8,1.900596668182016e-07,-1.435626824124693e-06
1.900625301221721e-07,0,1.900625301221721e-07,0.8,1.900625301221721e-07,-2.6051999689939e-06
1.900661593171875e-07,0,1.900661593171875e-07,0.8,1.900661593171875e-07,-2.128402480663536e-06
1.900699764691089e-07,0,1.900699764691089e-07,0.8,1.900699764691089e-07,-2.220776463039561e-06
1.900738995346765e-07,0,1.900738995346765e-07,0.8,1.900738995346765e-07,-1.315890388602408e-06
1.900791445273479e-07,0,1.900791445273479e-07,0.8,1.900791445273479e-07,-1.566161714541285e-06
1.900863654267829e-07,0,1.900863654267829e-07,0.8,1.900863654267829e-07,-9.301966463194604e-07
1.900966555452779e-07,0,1.900966555452779e-07,0.8,1.900966555452779e-07,-1.026089134749007e-06
1.901091080048382e-07,0,1.901091080048382e-07,0.8,1.901091080048382e-07,-2.852155210084767e-07
1.901248789001087e-07,0,1.901248789001087e-07,0.8,1.901248789001087e-07,-1.74575589050136e-07
1.901464850886867e-07,0,1.901464850886867e-07,0.8,1.901464850886867e-07,1.953416581734019e-07
1.901818756216732e-07,0,1.901818756216732e-07,0.8,1.901818756216732e-07,-1.31858524220293e-07
1.902506089944156e-07,0,1.902506089944156e-07,0.8,1.902506089944156e-07,2.271040920984399e-07
1.903880757399005e-07,0,1.903880757399005e-07,0.8,1.903880757399005e-07,-1.452925004805526e-07
1.9051e-07,0,1.9051e-07,0.8,1.9051e-07,2.356339882629596e-07
1.905100390625e-07,0,1.905100390625e-07,0.7968749999971924,1.905100390625e-07,-2.928403236482545e-05
1.905101171875e-07,0,1.905101171875e-07,0.7906249999967552,1.905101171875e-07,-8.768467683251921e-05
1.9051015625e-07,0,1.9051015625e-07,0.7874999999965365,1.9051015625e-07,-0.0001208130015886925
1.90510234375e-07,0,1.90510234375e-07,0.7812499999960993,1.90510234375e-07,-0.0001817621180928473
1.905103906250001e-07,0,1.905103906250001e-07,0.7687499999952249,1.905103906250001e-07,-0.0003415294546579616
1.905106391108885e-07,0,1.905106391108885e-07,0.7488711289185026,1.905106391108885e-07,-0.0005171388740677705
1.905111360826654e-07,0,1.905111360826654e-07,0.7091133867650581,1.905111360826654e-07,-0.0007759734184715993
1.905121300262193e-07,0,1.905121300262193e-07,0.629597902458169,1.905121300262193e-07,-0.001019529764332976
1.905141179133269e-07,0,1.905141179133269e-07,0.470566933844391,1.905141179133269e-07,-0.0009587795011276078
1.905171889398046e-07,0,1.905171889398046e-07,0.2248848156334003,1.905171889398046e-07,-0.0003021071137204555
1.905185944699023e-07,0,1.905185944699023e-07,0.1124424078160109,1.905185944699023e-07,0.0003035244564380899
1.9052e-07,0,1.9052e-07,0,1.9052e-07,0.001190116975235789
1.905200966049619e-07,0,1.905200966049619e-07,0,1.905200966049619e-07,0.001316333811328511
1.905202898148855e-07,0,1.905202898148855e-07,0,1.905202898148855e-07,0.001617301390891139
1.905206762347327e-07,0,1.905206762347327e-07,0,1.905206762347327e-07,0.002106440892068979
1.905207674424799e-07,0,1.905207674424799e-07,0,1.905207674424799e-07,0.002195049237381398
1.905209498579744e-07,0,1.905209498579744e-07,0,1.905209498579744e-07,0.002355282016854572
1.905213146889632e-07,0,1.905213146889632e-07,0,1.905213146889632e-07,0.002591880036890933
1.905218420284909e-07,0,1.905218420284909e-07,0,1.905218420284909e-07,0.002785857204460304
1.905221056982548e-07,0,1.905221056982548e-07,0,1.905221056982548e-07,0.002827284438086787
1.905226330377826e-07,0,1.905226330377826e-07,0,1.905226330377826e-07,0.002839408086975623
1.905236877168381e-07,0,1.905236877168381e-07,0,1.905236877168381e-07,0.002676803089242873
1.905257970749492e-07,0,1.905257970749492e-07,0,1.905257970749492e-07,0.002100005528907126
1.905289658918674e-07,0,1.905289658918674e-07,0,1.905289658918674e-07,0.001288203765767223
1.905327153292684e-07,0,1.905327153292684e-07,0,1.905327153292684e-07,0.0006779162053638031
1.905369253509182e-07,0,1.905369253509182e-07,0,1.905369253509182e-07,0.0003280485484994858
1.905413615289843e-07,0,1.905413615289843e-07,0,1.905413615289843e-07,0.0001366833387537932
1.905461204847535e-07,0,1.905461204847535e-07,0,1.905461204847535e-07,-0.0001790299669524788
1.905512804523074e-07,0,1.905512804523074e-07,0,1.905512804523074e-07,-0.0008594723930438843
1.905565443635685e-07,0,1.905565443635685e-07,0,1.905565443635685e-07,-0.001498932334380968
1.905614928493904e-07,0,1.905614928493904e-07,0,1.905614928493904e-07,-0.001721014626130487
1.905664267195006e-07,0,1.905664267195006e-07,0,1.905664267195006e-07,-0.001327291377853925
1.905720638291092e-07,0,1.905720638291092e-07,0,1.905720638291092e-07,-0.0005883780002961598
1.905782722792686e-07,0,1.905782722792686e-07,0,1.905782722792686e-07,0.0001578253324943262
1.90585240661205e-07,0,1.90585240661205e-07,0,1.90585240661205e-07,0.0004237158376819292
1.90594938905832e-07,0,1.90594938905832e-07,0,1.90594938905832e-07,0.0002654328451187238
1.90603908446188e-07,0,1.90603908446188e-07,0,1.90603908446188e-07,9.280668624241361e-05
1.906134768166706e-07,0,1.906134768166706e-07,0,1.906134768166706e-07,2.453317663768914e-05
1.906247949606785e-07,0,1.906247949606785e-07,0,1.906247949606785e-07,1.096453492608006e-05
1.906405562676066e-07,0,1.906405562676066e-07,0,1.906405562676066e-07,1.081726556436671e-07
1.906635748423494e-07,0,1.906635748423494e-07,0,1.906635748423494e-07,1.375205039759123e-06
1.907005800046147e-07,0,1.907005800046147e-07,0,1.907005800046147e-07,-7.366002636028703e-07
1.907538030148267e-07,0,1.907538030148267e-07,0,1.907538030148267e-07,8.043207390819395e-07
1.908235791632514e-07,0,1.908235791632514e-07,0,1.908235791632514e-07,-7.358342970671909e-07
1.909149174682505e-07,0,1.909149174682505e-07,0,1.909149174682505e-07,6.829983104426067e-07
1.91e-07,0,1.91e-07,3.970466940254534e-13,1.91e-07,-6.847214970594594e-07
1.910000390625e-07,0,1.910000390625e-07,0.003125000000615657,1.910000390625e-07,1.711562100655013e-05
1.910001171875e-07,0,1.910001171875e-07,0.00937500000105288,1.910001171875e-07,6.117980717705141e-05
1.910002734375e-07,0,1.910002734375e-07,0.02187500000192732,1.910002734375e-07,0.0001739326100305261
1.910004532353301e-07,0,1.910004532353301e-07,0.03625882641108046,1.910004532353301e-07,0.0002732173596828326
1.910007153108485e-07,0,1.910007153108485e-07,0.05722486788184638,1.910007153108485e-07,0.0003955385459768887
1.910012196915458e-07,0,1.910012196915458e-07,0.09757532366523754,1.910012196915458e-07,0.0005587592418835233
1.910020560503777e-07,0,1.910020560503777e-07,0.1644840302165334,1.910020560503777e-07,0.0006800676907108512
1.910035773250953e-07,0,1.910035773250953e-07,0.2861860076223103,1.910035773250953e-07,0.0006239025886185471
1.910058714130812e-07,0,1.910058714130812e-07,0.4697130464986626,1.910058714130812e-07,0.0002989495879175434
1.910079357065406e-07,0,1.910079357065406e-07,0.6348565232489246,1.910079357065406e-07,1.645408102622412e-05
1.910089678532703e-07,0,1.910089678532703e-07,0.7174282616251144,1.910089678532703e-07,-6.951604766129973e-05
1.9101e-07,0,1.9101e-07,0.8,1.9101e-07,-0.0001365521962594048
1.910101043752334e-07,0,1.910101043752334e-07,0.8,1.910101043752334e-07,-0.0002559535661382562
1.910101565628501e-07,0,1.910101565628501e-07,0.8,1.910101565628501e-07,-0.0003075949404542576
1.910102609380834e-07,0,1.910102609380834e-07,0.8,1.910102609380834e-07,-0.0004084705192980323
1.910104696885502e-07,0,1.910104696885502e-07,0.8,1.910104696885502e-07,-0.0005812441690917604
1.910107957435935e-07,0,1.910107957435935e-07,0.8,1.910107957435935e-07,-0.0007910867046957652
1.9101144785368e-07,0,1.9101144785368e-07,0.8,1.9101144785368e-07,-0.001012149404913365
1.91012752073853e-07,0,1.91012752073853e-07,0.8,1.91012752073853e-07,-0.00102210467774143
1.910149150356321e-07,0,1.910149150356321e-07,0.8,1.910149150356321e-07,-0.0006377100604148521
1.910176883288996e-07,0,1.910176883288996e-07,0.8,1.910176883288996e-07,-0.000150823872541998
1.910211485617084e-07,0,1.910211485617084e-07,0.8,1.910211485617084e-07,0.0001177727083504731
1.910254529055258e-07,0,1.910254529055258e-07,0.8,1.910254529055258e-07,0.0001589658565861175
1.910310140837158e-07,0,1.910310140837158e-07,0.8,1.910310140837158e-07,0.0001035255118620396
1.910378351041185e-07,0,1.910378351041185e-07,0.8,1.910378351041185e-07,4.789617489682717e-05
1.91042869548896e-07,0,1.91042869548896e-07,0.8,1.91042869548896e-07,2.320319781729148e-05
1.910482823113117e-07,0,1.910482823113117e-07,0.8,1.910482823113117e-07,8.08010114299554e-06
1.910527359381159e-07,0,1.910527359381159e-07,0.8,1.910527359381159e-07,3.760037906475255e-06
1.910555778433304e-07,0,1.910555778433304e-07,0.8,1.910555778433304e-07,3.140893213075934e-06
1.910596690001767e-07,0,1.910596690001767e-07,0.8,1.910596690001767e-07,-1.435864600787962e-06
1.910625338069045e-07,0,1.910625338069045e-07,0.8,1.910625338069045e-07,-2.604665004707436e-06
1.910661615227257e-07,0,1.910661615227257e-07,0.8,1.910661615227257e-07,-2.127614177947518e-06
1.910699784987907e-07,0,1.910699784987907e-07,0.8,1.910699784987907e-07,-2.220127292175313e-06
1.910739020147402e-07,0,1.910739020147402e-07,0.8,1.910739020147402e-07,-1.315480577135266e-06
1.910791482859048e-07,0,1.910791482859048e-07,0.8,1.910791482859048e-07,-1.565919198129982e-06
1.910863702787789e-07,0,1.910863702787789e-07,0.8,1.910863702787789e-07,-9.300438036707638e-07
1.910966623796902e-07,0,1.910966623796902e-07,0.8,1.910966623796902e-07,-1.025893749976802e-06
1.91109116201033e-07,0,1.91109116201033e-07,0.8,1.91109116201033e-07,-2.848916045877786e-07
1.911248898545304e-07,0,1.911248898545304e-07,0.8,1.911248898545304e-07,-1.745512745268814e-07
1.911465010609254e-07,0,1.911465010609254e-07,0.8,1.911465010609254e-07,1.953610944458e-07
1.911819044149065e-07,0,1.911819044149065e-07,0.8,1.911819044149065e-07,-1.319039620309622e-07
1.912506740008791e-07,0,1.912506740008791e-07,0.8,1.912506740008791e-07,2.270819488769185e-07
1.913882131728244e-07,0,1.913882131728244e-07,0.8,1.913882131728244e-07,-1.453245837918134e-07
1.9151e-07,0,1.9151e-07,0.8,1.9151e-07,2.356118486730977e-07
1.915100390625e-07,0,1.915100390625e-07,0.7968749999975894,1.915100390625e-07,-2.928397930891081e-05
1.915101171875e-07,0,1.915101171875e-07,0.7906249999971522,1.915101171875e-07,-8.768492199375362e-05
1.9151015625e-07,0,1.9151015625e-07,0.7874999999969335,1.9151015625e-07,-0.0001208132529697791
1.91510234375e-07,0,1.91510234375e-07,0.7812499999964964,1.91510234375e-07,-0.0001817621519430449
1.915103906250001e-07,0,1.915103906250001e-07,0.7687499999956219,1.915103906250001e-07,-0.0003415291970923496
1.915106391204734e-07,0,1.915106391204734e-07,0.748870362127501,1.915106391204734e-07,-0.0005171441801936263
1.915111361114201e-07,0,1.915111361114201e-07,0.7091110863912594,1.915111361114201e-07,-0.0007759836935261269
1.915121300933135e-07,0,1.915121300933135e-07,0.6295925349187761,1.915121300933135e-07,-0.001019534909850665
1.915141180571003e-07,0,1.915141180571003e-07,0.4705554319738094,1.915141180571003e-07,-0.0009587632514690609
1.915171890528085e-07,0,1.915171890528085e-07,0.2248757753210316,1.915171890528085e-07,-0.0003020683976519817
1.915185945264043e-07,0,1.915185945264043e-07,0.1124378876589662,1.915185945264043e-07,0.0003035555125777522
1.9152e-07,0,1.9152e-07,0,1.9152e-07,0.001190114797385488
1.915200966042847e-07,0,1.915200966042847e-07,0,1.915200966042847e-07,0.001316330737442506
1.915202898128541e-07,0,1.915202898128541e-07,0,1.915202898128541e-07,0.001617295876828617
1.915206762299929e-07,0,1.915206762299929e-07,0,1.915206762299929e-07,0.002106433388524822
1.915207674330344e-07,0,1.915207674330344e-07,0,1.915207674330344e-07,0.002195037672466863
1.915209498391176e-07,0,1.915209498391176e-07,0,1.915209498391176e-07,0.002355264548040164
1.915213146512838e-07,0,1.915213146512838e-07,0,1.915213146512838e-07,0.002591858114704145
1.915218395579238e-07,0,1.915218395579238e-07,0,1.915218395579238e-07,0.002785260352727223
1.915221020112438e-07,0,1.915221020112438e-07,0,1.915221020112438e-07,0.002826836730938476
1.915226269178839e-07,0,1.915226269178839e-07,0,1.915226269178839e-07,0.002839708503579739
1.915236767311639e-07,0,1.915236767311639e-07,0,1.915236767311639e-07,0.002679282484752869
1.91525776357724e-07,0,1.91525776357724e-07,0,1.91525776357724e-07,0.002105976461102252
1.915289402507857e-07,0,1.915289402507857e-07,0,1.915289402507857e-07,0.001293684866017501
1.915326839310382e-07,0,1.915326839310382e-07,0,1.915326839310382e-07,0.0006816727979715165
1.915368989551058e-07,0,1.915368989551058e-07,0,1.915368989551058e-07,0.0003294388408346553
1.91541336161861e-07,0,1.91541336161861e-07,0,1.91541336161861e-07,0.0001377690436766775
1.915460969033612e-07,0,1.915460969033612e-07,0,1.915460969033612e-07,-0.0001768488620096333
1.91551254413984e-07,0,1.91551254413984e-07,0,1.91551254413984e-07,-0.0008557007957675718
1.915565149349095e-07,0,1.915565149349095e-07,0,1.915565149349095e-07,-0.001496190439844066
1.915614549678518e-07,0,1.915614549678518e-07,0,1.915614549678518e-07,-0.001721542084029723
1.91566386717944e-07,0,1.91566386717944e-07,0,1.91566386717944e-07,-0.001332076274527808
1.915720195927666e-07,0,1.915720195927666e-07,0,1.915720195927666e-07,-0.0005945031544209848
1.9157822538654e-07,0,1.9157822538654e-07,0,1.9157822538654e-07,0.0001540451964107234
1.915851833022526e-07,0,1.915851833022526e-07,0,1.915851833022526e-07,0.0004234697125541656
1.915948869846131e-07,0,1.915948869846131e-07,0,1.915948869846131e-07,0.0002668720358024648
1.916038652760178e-07,0,1.916038652760178e-07,0,1.916038652760178e-07,9.322806025295304e-05
1.916134263682539e-07,0,1.916134263682539e-07,0,1.916134263682539e-07,2.464395661725465e-05
1.916247284783451e-07,0,1.916247284783451e-07,0,1.916247284783451e-07,1.10423864223298e-05
1.916404597854947e-07,0,1.916404597854947e-07,0,1.916404597854947e-07,1.174225588444101e-07
1.916634331665501e-07,0,1.916634331665501e-07,0,1.916634331665501e-07,1.377900680918974e-06
1.917003453669224e-07,0,1.917003453669224e-07,0,1.917003453669224e-07,-7.370208787116921e-07
1.917535090333823e-07,0,1.917535090333823e-07,0,1.917535090333823e-07,8.041982064228216e-07
1.9182318341722e-07,0,1.9182318341722e-07,0,1.9182318341722e-07,-7.365274089456482e-07
1.91914402940727e-07,0,1.91914402940727e-07,0,1.91914402940727e-07,6.822983619245838e-07
1.92e-07,0,1.92e-07,0,1.92e-07,-6.85388931520394e-07
