/Q X,/Q Y,/CLK X,/CLK Y,/D X,/D Y
1.315634380676524e-07,-1.192437845326972e-07,1.315634380676524e-07,0,1.315634380676524e-07,0
1.315747317323511e-07,2.611854101355836e-07,1.315747317323511e-07,0,1.315747317323511e-07,0
1.315863685725313e-07,1.503380066609931e-07,1.315863685725313e-07,0,1.315863685725313e-07,0
1.316006294431965e-07,9.580981875018232e-08,1.316006294431965e-07,0,1.316006294431965e-07,0
1.316187519331626e-07,5.695412318479148e-08,1.316187519331626e-07,0,1.316187519331626e-07,0
1.316444872789536e-07,5.030387707315897e-08,1.316444872789536e-07,0,1.316444872789536e-07,0
1.316833791012543e-07,4.948593933091817e-08,1.316833791012543e-07,0,1.316833791012543e-07,0
1.317525217844799e-07,4.923361477853311e-08,1.317525217844799e-07,0,1.317525217844799e-07,0
1.318624039126526e-07,4.998125843177378e-08,1.318624039126526e-07,0,1.318624039126526e-07,0
1.32e-07,4.891925142665431e-08,1.32e-07,0,1.32e-07,2.117582368135751e-12
1.320000390625e-07,1.383918812339103e-07,1.320000390625e-07,0,1.320000390625e-07,0.003125000002336193
1.320001171875e-07,4.757425755426348e-07,1.320001171875e-07,0,1.320001171875e-07,0.009375000002773415
1.320002734375e-07,1.430801465136456e-06,1.320002734375e-07,0,1.320002734375e-07,0.02187500000364786
1.320003173005106e-07,1.664507653939148e-06,1.320003173005106e-07,0,1.320003173005106e-07,0.02538404085003518
1.320004050265318e-07,2.064518315485932e-06,1.320004050265318e-07,0,1.320004050265318e-07,0.03240212254280981
1.320005804785741e-07,2.720444925909354e-06,1.320005804785741e-07,0,1.320005804785741e-07,0.04643828592835909
1.320009313826587e-07,3.786802540390409e-06,1.320009313826587e-07,0,1.320009313826587e-07,0.07451061269945763
1.32001633190828e-07,3.955871161351919e-06,1.32001633190828e-07,0,1.32001633190828e-07,0.1306552662416547
1.320030368071666e-07,1.933408382570552e-06,1.320030368071666e-07,0,1.320030368071666e-07,0.2429445733260489
1.320051658128175e-07,-2.153044476898248e-06,1.320051658128175e-07,0,1.320051658128175e-07,0.4132650253976214
1.320076475424736e-07,-4.024401004829908e-06,1.320076475424736e-07,0,1.320076475424736e-07,0.6118033978854478
1.320088237712368e-07,-2.844808921950462e-06,1.320088237712368e-07,0,1.320088237712368e-07,0.7059016989431776
1.3201e-07,-1.648185184086311e-06,1.3201e-07,0,1.3201e-07,0.8
1.320100632956021e-07,-1.738280072466832e-06,1.320100632956021e-07,0,1.320100632956021e-07,0.8
1.320101898868063e-07,-2.070597033339321e-06,1.320101898868063e-07,0,1.320101898868063e-07,0.8
1.320102531824084e-07,-2.281960585799393e-06,1.320102531824084e-07,0,1.320102531824084e-07,0.8
1.320103797736126e-07,-2.585550129551041e-06,1.320103797736126e-07,0,1.320103797736126e-07,0.8
1.320106329380933e-07,-2.977775296444152e-06,1.320106329380933e-07,0,1.320106329380933e-07,0.8
1.320110020275249e-07,-3.159014788867493e-06,1.320110020275249e-07,0,1.320110020275249e-07,0.8
1.320111865722406e-07,-3.091899573151873e-06,1.320111865722406e-07,0,1.320111865722406e-07,0.8
1.320115556616721e-07,-2.739526686880639e-06,1.320115556616721e-07,0,1.320115556616721e-07,0.8
1.320122938405351e-07,-1.677429566300326e-06,1.320122938405351e-07,0,1.320122938405351e-07,0.8
1.320137701982611e-07,1.645785731912492e-07,1.320137701982611e-07,0,1.320137701982611e-07,0.8
1.320152242105587e-07,2.284035556034381e-06,1.320152242105587e-07,0,1.320152242105587e-07,0.8
1.320168294085118e-07,2.874581848377635e-06,1.320168294085118e-07,0,1.320168294085118e-07,0.8
1.320182642069542e-07,2.701564027701932e-06,1.320182642069542e-07,0,1.320182642069542e-07,0.8
1.3201986368855e-07,2.121746875389519e-06,1.3201986368855e-07,0,1.3201986368855e-07,0.8
1.320219354601212e-07,1.260747574050839e-06,1.320219354601212e-07,0,1.320219354601212e-07,0.8
1.320249452375409e-07,2.533150131523117e-07,1.320249452375409e-07,0,1.320249452375409e-07,0.8
1.320295218273042e-07,-4.678030801063814e-07,1.320295218273042e-07,0,1.320295218273042e-07,0.8
1.320375574399499e-07,-3.721727083610141e-07,1.320375574399499e-07,0,1.320375574399499e-07,0.8
1.320500616080387e-07,1.037830647786038e-07,1.320500616080387e-07,0,1.320500616080387e-07,0.8
1.320645846740416e-07,1.158198821978804e-07,1.320645846740416e-07,0,1.320645846740416e-07,0.8
1.3207860327936e-07,9.801846319026434e-08,1.3207860327936e-07,0,1.3207860327936e-07,0.8
1.320904851626968e-07,2.142675277498451e-07,1.320904851626968e-07,0,1.320904851626968e-07,0.8
1.32103263058045e-07,3.153900390244668e-07,1.32103263058045e-07,0,1.32103263058045e-07,0.8
1.321130266400296e-07,2.905846999771164e-08,1.321130266400296e-07,0,1.321130266400296e-07,0.8
1.321228402706439e-07,-1.918634122604964e-07,1.321228402706439e-07,0,1.321228402706439e-07,0.8
1.321351174932368e-07,-1.261251536689048e-06,1.321351174932368e-07,0,1.321351174932368e-07,0.8
1.321382869776848e-07,-1.101596118206183e-06,1.321382869776848e-07,0,1.321382869776848e-07,0.8
1.321446259465808e-07,-2.533737907450036e-07,1.321446259465808e-07,0,1.321446259465808e-07,0.8
1.321501535762819e-07,3.292445948310501e-07,1.321501535762819e-07,0,1.321501535762819e-07,0.8
1.321570028947151e-07,5.631115962944299e-07,1.321570028947151e-07,0,1.321570028947151e-07,0.8
1.321645790374493e-07,1.554138148040229e-06,1.321645790374493e-07,0,1.321645790374493e-07,0.8
1.321715196568148e-07,8.730505600471166e-07,1.321715196568148e-07,0,1.321715196568148e-07,0.8
1.321783864114986e-07,-5.753668073149814e-08,1.321783864114986e-07,0,1.321783864114986e-07,0.8
1.321868542469226e-07,-2.809771552352655e-07,1.321868542469226e-07,0,1.321868542469226e-07,0.8
1.321980898300105e-07,-1.536496140251476e-07,1.321980898300105e-07,0,1.321980898300105e-07,0.8
1.322137702769826e-07,1.161037627327206e-08,1.322137702769826e-07,0,1.322137702769826e-07,0.8
1.322364711794827e-07,4.910126190441107e-08,1.322364711794827e-07,0,1.322364711794827e-07,0.8
1.322742073850492e-07,5.198609431534703e-08,1.322742073850492e-07,0,1.322742073850492e-07,0.8
1.323303565749566e-07,4.629423716470753e-08,1.323303565749566e-07,0,1.323303565749566e-07,0.8
1.324247961034841e-07,5.300126630187433e-08,1.324247961034841e-07,0,1.324247961034841e-07,0.8
1.325173980517421e-07,4.58533268848525e-08,1.325173980517421e-07,0,1.325173980517421e-07,0.8
1.3261e-07,5.330235375783572e-08,1.3261e-07,0,1.3261e-07,0.8
1.326100390625e-07,-3.158897009807739e-08,1.326100390625e-07,0,1.326100390625e-07,0.7968749999995002
1.326101171875e-07,-3.04929477283635e-07,1.326101171875e-07,0,1.326101171875e-07,0.790624999999063
1.326102734375e-07,-7.97555708778706e-07,1.326102734375e-07,0,1.326102734375e-07,0.7781249999981885
1.326104556299796e-07,-1.197055756650829e-06,1.326104556299796e-07,0,1.326104556299796e-07,0.7635496016275449
1.326107613072187e-07,-1.812894472295865e-06,1.326107613072187e-07,0,1.326107613072187e-07,0.7390954225059311
1.326113007242915e-07,-2.126452728998293e-06,1.326113007242915e-07,0,1.326113007242915e-07,0.6959420566777531
1.326121835950261e-07,-2.033245722789632e-06,1.326121835950261e-07,0,1.326121835950261e-07,0.6253123979102875
1.326136567553904e-07,-7.553571983556236e-07,1.326136567553904e-07,0,1.326136567553904e-07,0.507459568770732
1.326156669902822e-07,7.217578437183685e-07,1.326156669902822e-07,0,1.326156669902822e-07,0.3466407774200642
1.326181227216387e-07,2.09311811405259e-06,1.326181227216387e-07,0,1.326181227216387e-07,0.1501822689020565
1.326190613608194e-07,2.388229117047349e-06,1.326190613608194e-07,0,1.326190613608194e-07,0.07509113444937532
1.3262e-07,2.08662080249368e-06,1.3262e-07,0,1.3262e-07,0
1.326200685140107e-07,2.231943765506716e-06,1.326200685140107e-07,0,1.326200685140107e-07,0
1.326201027710161e-07,2.325237539370625e-06,1.326201027710161e-07,0,1.326201027710161e-07,0
1.326201712850269e-07,2.589814074140393e-06,1.326201712850269e-07,0,1.326201712850269e-07,0
1.326203083130484e-07,3.125278126857924e-06,1.326203083130484e-07,0,1.326203083130484e-07,0
1.32620483725306e-07,3.645678947393428e-06,1.32620483725306e-07,0,1.32620483725306e-07,0
1.326208345498213e-07,4.270620100601079e-06,1.326208345498213e-07,0,1.326208345498213e-07,0
1.326215361988518e-07,4.335496318484182e-06,1.326215361988518e-07,0,1.326215361988518e-07,0
1.326229394969129e-07,2.433926449172025e-06,1.326229394969129e-07,0,1.326229394969129e-07,0
1.326247342319778e-07,-3.878867162260779e-07,1.326247342319778e-07,0,1.326247342319778e-07,0
1.326272188431728e-07,-2.639451007229034e-06,1.326272188431728e-07,0,1.326272188431728e-07,0
1.326294970936427e-07,-2.659276260291838e-06,1.326294970936427e-07,0,1.326294970936427e-07,0
1.326314460594744e-07,-1.843784157333835e-06,1.326314460594744e-07,0,1.326314460594744e-07,0
1.326335232034906e-07,-1.129684075848827e-06,1.326335232034906e-07,0,1.326335232034906e-07,0
1.326363208105499e-07,-1.162995413615488e-07,1.326363208105499e-07,0,1.326363208105499e-07,0
1.326406614396587e-07,6.828496410020549e-07,1.326406614396587e-07,0,1.326406614396587e-07,0
1.32646814156247e-07,6.354025699203369e-07,1.32646814156247e-07,0,1.32646814156247e-07,0
1.326542099830993e-07,9.7874021190404e-08,1.326542099830993e-07,0,1.326542099830993e-07,0
1.326642042111009e-07,-2.495021627132432e-07,1.326642042111009e-07,0,1.326642042111009e-07,0
1.326729134422263e-07,-3.545410919258235e-07,1.326729134422263e-07,0,1.326729134422263e-07,0
1.326811590884731e-07,-1.817805215025632e-07,1.326811590884731e-07,0,1.326811590884731e-07,0
1.326889401550511e-07,2.71689543325867e-07,1.326889401550511e-07,0,1.326889401550511e-07,0
1.326992826428443e-07,8.681571876741435e-07,1.326992826428443e-07,0,1.326992826428443e-07,0
1.327083708758374e-07,2.329436782056977e-07,1.327083708758374e-07,0,1.327083708758374e-07,0
1.327173193296723e-07,2.765245113340416e-07,1.327173193296723e-07,0,1.327173193296723e-07,0
1.327251049112136e-07,1.250767591451989e-07,1.327251049112136e-07,0,1.327251049112136e-07,0
1.327328215769016e-07,-7.720994806874976e-08,1.327328215769016e-07,0,1.327328215769016e-07,0
1.327414733098071e-07,-2.415253848499642e-07,1.327414733098071e-07,0,1.327414733098071e-07,0
1.327532163273189e-07,-5.167370787190767e-07,1.327532163273189e-07,0,1.327532163273189e-07,0
1.327634380243188e-07,-1.192435864901072e-07,1.327634380243188e-07,0,1.327634380243188e-07,0
1.32774731678846e-07,2.611853094670161e-07,1.32774731678846e-07,0,1.32774731678846e-07,0
1.327863685157927e-07,1.503383072190546e-07,1.327863685157927e-07,0,1.327863685157927e-07,0
1.32800629379251e-07,9.5809910568349e-08,1.32800629379251e-07,0,1.32800629379251e-07,0
1.328187518621724e-07,5.695417243038659e-08,1.328187518621724e-07,0,1.328187518621724e-07,0
1.328444871933157e-07,5.030385509194517e-08,1.328444871933157e-07,0,1.328444871933157e-07,0
1.328833789960338e-07,4.948596380004996e-08,1.328833789960338e-07,0,1.328833789960338e-07,0
1.329525216358619e-07,4.923358951651075e-08,1.329525216358619e-07,0,1.329525216358619e-07,0
1.330624037128901e-07,4.998128410658325e-08,1.330624037128901e-07,0,1.330624037128901e-07,0
1.332e-07,4.891922569941798e-08,1.332e-07,0,1.332e-07,0
1.332000390625e-07,1.383918793902833e-07,1.332000390625e-07,0,1.332000390625e-07,0.00312500000021861
1.332001171875e-07,4.757425979740328e-07,1.332001171875e-07,0,1.332001171875e-07,0.009375000000655833
1.332002734375e-07,1.430801497436461e-06,1.332002734375e-07,0,1.332002734375e-07,0.02187500000153027
1.332003173005106e-07,1.664507694512019e-06,1.332003173005106e-07,0,1.332003173005106e-07,0.02538404084791759
1.332004050265318e-07,2.064518362829515e-06,1.332004050265318e-07,0,1.332004050265318e-07,0.03240212254069223
1.332005804785741e-07,2.720444985479912e-06,1.332005804785741e-07,0,1.332005804785741e-07,0.0464382859262415
1.332009313826587e-07,3.786802612218895e-06,1.332009313826587e-07,0,1.332009313826587e-07,0.07451061269734005
1.33201633190828e-07,3.955871240477727e-06,1.33201633190828e-07,0,1.33201633190828e-07,0.1306552662395371
1.332030368071666e-07,1.933408432150171e-06,1.332030368071666e-07,0,1.332030368071666e-07,0.2429445733239313
1.332051658128174e-07,-2.153044500371288e-06,1.332051658128174e-07,0,1.332051658128174e-07,0.4132650253933863
1.332076475424735e-07,-4.02440110412902e-06,1.332076475424735e-07,0,1.332076475424735e-07,0.6118033978812126
1.332088237712368e-07,-2.844809008509464e-06,1.332088237712368e-07,0,1.332088237712368e-07,0.7059016989410599
1.3321e-07,-1.648185250241627e-06,1.3321e-07,0,1.3321e-07,0.8
1.332100632956021e-07,-1.738280142797186e-06,1.332100632956021e-07,0,1.332100632956021e-07,0.8
1.332101898868062e-07,-2.070597110395832e-06,1.332101898868062e-07,0,1.332101898868062e-07,0.8
1.332102531824083e-07,-2.281960666103482e-06,1.332102531824083e-07,0,1.332102531824083e-07,0.8
1.332103797736125e-07,-2.585550214903684e-06,1.332103797736125e-07,0,1.332103797736125e-07,0.8
1.332106329380931e-07,-2.977775388418933e-06,1.332106329380931e-07,0,1.332106329380931e-07,0.8
1.332110020275245e-07,-3.159014883523013e-06,1.332110020275245e-07,0,1.332110020275245e-07,0.8
1.332111865722402e-07,-3.091899677270049e-06,1.332111865722402e-07,0,1.332111865722402e-07,0.8
1.332115556616716e-07,-2.739526782495346e-06,1.332115556616716e-07,0,1.332115556616716e-07,0.8
1.332122938405344e-07,-1.677429634809749e-06,1.332122938405344e-07,0,1.332122938405344e-07,0.8
1.332137701982599e-07,1.645785416976884e-07,1.332137701982599e-07,0,1.332137701982599e-07,0.8
1.33215224210557e-07,2.284035600865769e-06,1.33215224210557e-07,0,1.33215224210557e-07,0.8
1.332168294085122e-07,2.874581900363891e-06,1.332168294085122e-07,0,1.332168294085122e-07,0.8
1.332182642069547e-07,2.70156410605052e-06,1.332182642069547e-07,0,1.332182642069547e-07,0.8
1.332198636885493e-07,2.121746965106028e-06,1.332198636885493e-07,0,1.332198636885493e-07,0.8
1.332219354601178e-07,1.260747653479767e-06,1.332219354601178e-07,0,1.332219354601178e-07,0.8
1.332249452375337e-07,2.533150463273552e-07,1.332249452375337e-07,0,1.332249452375337e-07,0.8
1.332295218272894e-07,-4.678031025033615e-07,1.332295218272894e-07,0,1.332295218272894e-07,0.8
1.33237557439915e-07,-3.721727415831811e-07,1.33237557439915e-07,0,1.33237557439915e-07,0.8
1.332500616080061e-07,1.037830682659256e-07,1.332500616080061e-07,0,1.332500616080061e-07,0.8
1.33264584674017e-07,1.158198889734588e-07,1.33264584674017e-07,0,1.33264584674017e-07,0.8
1.33278603279328e-07,9.80184924299175e-08,1.33278603279328e-07,0,1.33278603279328e-07,0.8
1.332904851598456e-07,2.14267581853846e-07,1.332904851598456e-07,0,1.332904851598456e-07,0.8
1.333032630551747e-07,3.153902048855879e-07,1.333032630551747e-07,0,1.333032630551747e-07,0.8
1.333130266353946e-07,2.905887110312709e-08,1.333130266353946e-07,0,1.333130266353946e-07,0.8
1.333228402631792e-07,-1.918628451980487e-07,1.333228402631792e-07,0,1.333228402631792e-07,0.8
1.333351174681338e-07,-1.261253590243576e-06,1.333351174681338e-07,0,1.333351174681338e-07,0.8
1.333382869492371e-07,-1.101602504349327e-06,1.333382869492371e-07,0,1.333382869492371e-07,0.8
1.333446259114437e-07,-2.533786020492181e-07,1.333446259114437e-07,0,1.333446259114437e-07,0.8
1.333501535356591e-07,3.29247392307096e-07,1.333501535356591e-07,0,1.333501535356591e-07,0.8
1.333570028552875e-07,5.631138608689203e-07,1.333570028552875e-07,0,1.333570028552875e-07,0.8
1.333645789983263e-07,1.554138688120543e-06,1.333645789983263e-07,0,1.333645789983263e-07,0.8
1.333715196182601e-07,8.730509082017355e-07,1.333715196182601e-07,0,1.333715196182601e-07,0.8
1.333783863715416e-07,-5.753668050397254e-08,1.333783863715416e-07,0,1.333783863715416e-07,0.8
1.333868542026761e-07,-2.809772461664123e-07,1.333868542026761e-07,0,1.333868542026761e-07,0.8
1.333980897781493e-07,-1.536498571597393e-07,1.333980897781493e-07,0,1.333980897781493e-07,0.8
1.334137702139653e-07,1.161027632034313e-08,1.334137702139653e-07,0,1.334137702139653e-07,0.8
1.334364710983578e-07,4.910123231926716e-08,1.334364710983578e-07,0,1.334364710983578e-07,0.8
1.334742072728657e-07,5.198612136027477e-08,1.334742072728657e-07,0,1.334742072728657e-07,0.8
1.335303564012988e-07,4.629421110789244e-08,1.335303564012988e-07,0,1.335303564012988e-07,0.8
1.336247957932877e-07,5.300129158304462e-08,1.336247957932877e-07,0,1.336247957932877e-07,0.8
1.337173978966439e-07,4.58533029607495e-08,1.337173978966439e-07,0,1.337173978966439e-07,0.8
1.3381e-07,5.330237661519655e-08,1.3381e-07,0,1.3381e-07,0.8
1.338100390625e-07,-3.158891629852045e-08,1.338100390625e-07,0,1.338100390625e-07,0.7968749999995002
1.338101171875e-07,-3.049294332901844e-07,1.338101171875e-07,0,1.338101171875e-07,0.790624999999063
1.338102734375e-07,-7.97555690219958e-07,1.338102734375e-07,0,1.338102734375e-07,0.7781249999981885
1.338104556299796e-07,-1.197055749494344e-06,1.338104556299796e-07,0,1.338104556299796e-07,0.7635496016296626
1.338107613072186e-07,-1.812894503926919e-06,1.338107613072186e-07,0,1.338107613072186e-07,0.7390954225122839
1.338113007242914e-07,-2.126455850245332e-06,1.338113007242914e-07,0,1.338113007242914e-07,0.6959420566904586
1.338121835950258e-07,-2.033246566079115e-06,1.338121835950258e-07,0,1.338121835950258e-07,0.625312397937816
1.338136567553899e-07,-7.553563055947738e-07,1.338136567553899e-07,0,1.338136567553899e-07,0.5074595688046133
1.338156669902815e-07,7.217586110342765e-07,1.338156669902815e-07,0,1.338156669902815e-07,0.3466407774772389
1.338181227216384e-07,2.093118532909241e-06,1.338181227216384e-07,0,1.338181227216384e-07,0.1501822689317026
1.338190613608192e-07,2.388227819300013e-06,1.338190613608192e-07,0,1.338190613608192e-07,0.07509113446419835
1.3382e-07,2.086620590314527e-06,1.3382e-07,0,1.3382e-07,0
1.338200685140107e-07,2.23194352377719e-06,1.338200685140107e-07,0,1.338200685140107e-07,0
1.338201027710161e-07,2.325237308149856e-06,1.338201027710161e-07,0,1.338201027710161e-07,0
1.338201712850268e-07,2.589813890214436e-06,1.338201712850268e-07,0,1.338201712850268e-07,0
1.338203083130482e-07,3.125278021729683e-06,1.338203083130482e-07,0,1.338203083130482e-07,0
1.338204837253057e-07,3.64567893855671e-06,1.338204837253057e-07,0,1.338204837253057e-07,0
1.338208345498208e-07,4.27062024354254e-06,1.338208345498208e-07,0,1.338208345498208e-07,0
1.338215361988509e-07,4.33549666739943e-06,1.338215361988509e-07,0,1.338215361988509e-07,0
1.338229394969111e-07,2.433929354521037e-06,1.338229394969111e-07,0,1.338229394969111e-07,0
1.338247342319757e-07,-3.878863918399014e-07,1.338247342319757e-07,0,1.338247342319757e-07,0
1.338272188431699e-07,-2.639452101004575e-06,1.338272188431699e-07,0,1.338272188431699e-07,0
1.338294970936418e-07,-2.659276595601105e-06,1.338294970936418e-07,0,1.338294970936418e-07,0
1.338314460594736e-07,-1.843784063688229e-06,1.338314460594736e-07,0,1.338314460594736e-07,0
1.338335232034893e-07,-1.129683891582905e-06,1.338335232034893e-07,0,1.338335232034893e-07,0
1.338363208105467e-07,-1.162995110518505e-07,1.338363208105467e-07,0,1.338363208105467e-07,0
1.338406614396538e-07,6.828496643377517e-07,1.338406614396538e-07,0,1.338406614396538e-07,0
1.338468141562368e-07,6.354026410077939e-07,1.338468141562368e-07,0,1.338468141562368e-07,0
1.338542099830933e-07,9.78742791110639e-08,1.338542099830933e-07,0,1.338542099830933e-07,0
1.338642042110869e-07,-2.495029237658753e-07,1.338642042110869e-07,0,1.338642042110869e-07,0
1.338729134421446e-07,-3.545436292990628e-07,1.338729134421446e-07,0,1.338729134421446e-07,0
1.338811590883303e-07,-1.817815985242107e-07,1.338811590883303e-07,0,1.338811590883303e-07,0
1.33888940155434e-07,2.716952491875844e-07,1.33888940155434e-07,0,1.33888940155434e-07,0
1.338992826431564e-07,8.681544321165204e-07,1.338992826431564e-07,0,1.338992826431564e-07,0
1.339083708767336e-07,2.329450838088227e-07,1.339083708767336e-07,0,1.339083708767336e-07,0
1.339173193332848e-07,2.765266002569257e-07,1.339173193332848e-07,0,1.339173193332848e-07,0
1.33925104905541e-07,1.250777741023215e-07,1.33925104905541e-07,0,1.33925104905541e-07,0
1.339328215634621e-07,-7.721250598017449e-08,1.339328215634621e-07,0,1.339328215634621e-07,0
1.339414732977067e-07,-2.415269676964703e-07,1.339414732977067e-07,0,1.339414732977067e-07,0
1.339532162890321e-07,-5.167381656780885e-07,1.339532162890321e-07,0,1.339532162890321e-07,0
1.339634379813621e-07,-1.192433943724124e-07,1.339634379813621e-07,0,1.339634379813621e-07,0
1.339747316258291e-07,2.611852103381235e-07,1.339747316258291e-07,0,1.339747316258291e-07,0
1.339863684595632e-07,1.503386052708885e-07,1.339863684595632e-07,0,1.339863684595632e-07,0
1.340006293158762e-07,9.581000148731707e-08,1.340006293158762e-07,0,1.340006293158762e-07,0
1.340187517917986e-07,5.695422133898834e-08,1.340187517917986e-07,0,1.340187517917986e-07,0
1.340444871084024e-07,5.030383331587188e-08,1.340444871084024e-07,0,1.340444871084024e-07,0
1.340833788916613e-07,4.948598803310562e-08,1.340833788916613e-07,0,1.340833788916613e-07,0
1.341525214883172e-07,4.923356448690961e-08,1.341525214883172e-07,0,1.341525214883172e-07,0
1.342624035146152e-07,4.998130953987353e-08,1.342624035146152e-07,0,1.342624035146152e-07,0
1.344e-07,4.891920021153333e-08,1.344e-07,0,1.344e-07,2.117582368135751e-12
1.344000390625e-07,1.383918777090475e-07,1.344000390625e-07,0,1.344000390625e-07,0.003125000002336193
1.344001171875e-07,4.757426203381667e-07,1.344001171875e-07,0,1.344001171875e-07,0.009375000002773415
1.344002734375e-07,1.430801529636672e-06,1.344002734375e-07,0,1.344002734375e-07,0.02187500000364786
1.344003173005106e-07,1.664507735052514e-06,1.344003173005106e-07,0,1.344003173005106e-07,0.02538404085215276
1.344004050265319e-07,2.064518410255529e-06,1.344004050265319e-07,0,1.344004050265319e-07,0.03240212254916255
1.344005804785743e-07,2.720445045398117e-06,1.344005804785743e-07,0,1.344005804785743e-07,0.04643828594318215
1.344009313826591e-07,3.786802684286684e-06,1.344009313826591e-07,0,1.344009313826591e-07,0.07451061273122137
1.344016331908288e-07,3.955871318496866e-06,1.344016331908288e-07,0,1.344016331908288e-07,0.1306552663072998
1.344030368071682e-07,1.933408478161813e-06,1.344030368071682e-07,0,1.344030368071682e-07,0.2429445734594566
1.344051658128199e-07,-2.153044527600407e-06,1.344051658128199e-07,0,1.344051658128199e-07,0.4132650255903215
1.344076475424757e-07,-4.024401201392786e-06,1.344076475424757e-07,0,1.344076475424757e-07,0.6118033980590896
1.344088237712379e-07,-2.84480909303695e-06,1.344088237712379e-07,0,1.344088237712379e-07,0.7059016990299983
1.3441e-07,-1.64818531588794e-06,1.3441e-07,0,1.3441e-07,0.8
1.34410063295602e-07,-1.738280212278989e-06,1.34410063295602e-07,0,1.34410063295602e-07,0.8
1.344101898868061e-07,-2.070597186222885e-06,1.344101898868061e-07,0,1.344101898868061e-07,0.8
1.344102531824081e-07,-2.281960744723993e-06,1.344102531824081e-07,0,1.344102531824081e-07,0.8
1.344103797736121e-07,-2.585550298434353e-06,1.344103797736121e-07,0,1.344103797736121e-07,0.8
1.344106329380925e-07,-2.977775478465735e-06,1.344106329380925e-07,0,1.344106329380925e-07,0.8
1.344110020275236e-07,-3.159014976772009e-06,1.344110020275236e-07,0,1.344110020275236e-07,0.8
1.344111865722391e-07,-3.091899780233097e-06,1.344111865722391e-07,0,1.344111865722391e-07,0.8
1.344115556616702e-07,-2.739526877653325e-06,1.344115556616702e-07,0,1.344115556616702e-07,0.8
1.344122938405324e-07,-1.677429704291396e-06,1.344122938405324e-07,0,1.344122938405324e-07,0.8
1.344137701982567e-07,1.645785075924826e-07,1.344137701982567e-07,0,1.344137701982567e-07,0.8
1.344152242105529e-07,2.284035643269547e-06,1.344152242105529e-07,0,1.344152242105529e-07,0.8
1.344168294085105e-07,2.874581951452068e-06,1.344168294085105e-07,0,1.344168294085105e-07,0.8
1.344182642069531e-07,2.70156418402471e-06,1.344182642069531e-07,0,1.344182642069531e-07,0.8
1.344198636885463e-07,2.121747054872808e-06,1.344198636885463e-07,0,1.344198636885463e-07,0.8
1.34421935460111e-07,1.260747733441062e-06,1.34421935460111e-07,0,1.34421935460111e-07,0.8
1.344249452375216e-07,2.533150805024749e-07,1.344249452375216e-07,0,1.344249452375216e-07,0.8
1.344295218272671e-07,-4.678031242989459e-07,1.344295218272671e-07,0,1.344295218272671e-07,0.8
1.344375574398653e-07,-3.721727750129076e-07,1.344375574398653e-07,0,1.344375574398653e-07,0.8
1.344500616079535e-07,1.037830713134714e-07,1.344500616079535e-07,0,1.344500616079535e-07,0.8
1.344645846739734e-07,1.158198958632964e-07,1.344645846739734e-07,0,1.344645846739734e-07,0.8
1.344786032792746e-07,9.801852124560076e-08,1.344786032792746e-07,0,1.344786032792746e-07,0.8
1.344904851569998e-07,2.142676351644813e-07,1.344904851569998e-07,0,1.344904851569998e-07,0.8
1.345032630523122e-07,3.153903691661037e-07,1.345032630523122e-07,0,1.345032630523122e-07,0.8
1.345130266307874e-07,2.905926873704172e-08,1.345130266307874e-07,0,1.345130266307874e-07,0.8
1.345228402557688e-07,-1.918622829968319e-07,1.345228402557688e-07,0,1.345228402557688e-07,0.8
1.345351174432545e-07,-1.261255619706712e-06,1.345351174432545e-07,0,1.345351174432545e-07,0.8
1.345382869210441e-07,-1.101608826012008e-06,1.345382869210441e-07,0,1.345382869210441e-07,0.8
1.345446258766232e-07,-2.533833783004261e-07,1.345446258766232e-07,0,1.345446258766232e-07,0.8
1.345501534953985e-07,3.292501562700668e-07,1.345501534953985e-07,0,1.345501534953985e-07,0.8
1.345570028162029e-07,5.631160856853606e-07,1.345570028162029e-07,0,1.345570028162029e-07,0.8
1.345645789595523e-07,1.554139241066335e-06,1.345645789595523e-07,0,1.345645789595523e-07,0.8
1.345715195800158e-07,8.730512651835673e-07,1.345715195800158e-07,0,1.345715195800158e-07,0.8
1.345783863319034e-07,-5.753667302599162e-08,1.345783863319034e-07,0,1.345783863319034e-07,0.8
1.345868541587791e-07,-2.809773365091249e-07,1.345868541587791e-07,0,1.345868541587791e-07,0.8
1.345980897267075e-07,-1.536501004123293e-07,1.345980897267075e-07,0,1.345980897267075e-07,0.8
1.346137701514262e-07,1.161017577707222e-08,1.346137701514262e-07,0,1.346137701514262e-07,0.8
1.34636471017796e-07,4.910120311109885e-08,1.34636471017796e-07,0,1.34636471017796e-07,0.8
1.346742071612133e-07,5.198614806351625e-08,1.346742071612133e-07,0,1.346742071612133e-07,0.8
1.347303562285656e-07,4.629418537349342e-08,1.347303562285656e-07,0,1.347303562285656e-07,0.8
1.348247954847719e-07,5.300131654521512e-08,1.348247954847719e-07,0,1.348247954847719e-07,0.8
1.349173977423859e-07,4.585327935620375e-08,1.349173977423859e-07,0,1.349173977423859e-07,0.8
1.3501e-07,5.330239916068684e-08,1.3501e-07,0,1.3501e-07,0.8
1.350100390625e-07,-3.158886364256336e-08,1.350100390625e-07,0,1.350100390625e-07,0.7968749999995002
1.350101171875e-07,-3.049293901770172e-07,1.350101171875e-07,0,1.350101171875e-07,0.790624999999063
